date,day,week,month,product,division,service,usage_value,usage_unit
2025-01-24,Friday,Week 4,Month 1,Internal Data Platform,AI Engineering,Glue,3.86,DPU_hours
2025-01-24,Friday,Week 4,Month 1,Internal Data Platform,AI Engineering,Bedrock,54236.0,tokens
2025-01-24,Friday,Week 4,Month 1,Internal Data Platform,Platform / Cloud Operations,Glue,4.54,DPU_hours
2025-01-24,Friday,Week 4,Month 1,Internal Data Platform,Platform / Cloud Operations,CloudWatch,28.96,GB
2025-01-24,Friday,Week 4,Month 1,Internal Data Platform,Platform / Cloud Operations,Athena,0.0162,TB
2025-01-24,Friday,Week 4,Month 1,Internal Data Platform,Business Analytics,Lambda,19860.0,requests
2025-01-24,Friday,Week 4,Month 1,Internal Data Platform,Business Analytics,Athena,0.0037,TB
2025-01-24,Friday,Week 4,Month 1,Internal Data Platform,Business Analytics,S3,9.43,GB
2025-01-24,Friday,Week 4,Month 1,Innovation Lab Projects,Product Engineering,S3,15.47,GB
2025-01-24,Friday,Week 4,Month 1,Innovation Lab Projects,Product Engineering,Athena,0.0155,TB
2025-01-24,Friday,Week 4,Month 1,Innovation Lab Projects,Product Engineering,Lambda,20646.0,requests
2025-01-24,Friday,Week 4,Month 1,Innovation Lab Projects,Data Engineering,Lambda,42640.0,requests
2025-01-24,Friday,Week 4,Month 1,Innovation Lab Projects,Data Engineering,S3,26.29,GB
2025-01-24,Friday,Week 4,Month 1,Innovation Lab Projects,Data Engineering,CloudWatch,39.1,GB
2025-01-24,Friday,Week 4,Month 1,Innovation Lab Projects,AI Engineering,Redshift,4.31,hours
2025-01-24,Friday,Week 4,Month 1,Innovation Lab Projects,AI Engineering,S3,31.52,GB
2025-01-24,Friday,Week 4,Month 1,Innovation Lab Projects,AI Engineering,Lambda,24979.0,requests
2025-01-24,Friday,Week 4,Month 1,Innovation Lab Projects,Platform / Cloud Operations,Bedrock,82733.0,tokens
2025-01-24,Friday,Week 4,Month 1,Innovation Lab Projects,Platform / Cloud Operations,EC2,7.9,hours
2025-01-24,Friday,Week 4,Month 1,Innovation Lab Projects,Platform / Cloud Operations,Redshift,2.48,hours
2025-01-24,Friday,Week 4,Month 1,Innovation Lab Projects,Business Analytics,Redshift,1.07,hours
2025-01-24,Friday,Week 4,Month 1,Innovation Lab Projects,Business Analytics,EC2,4.19,hours
2025-01-24,Friday,Week 4,Month 1,Innovation Lab Projects,Business Analytics,S3,23.94,GB
2025-01-25,Saturday,Week 4,Month 1,Customer App,Product Engineering,CloudWatch,49.43,GB
2025-01-25,Saturday,Week 4,Month 1,Customer App,Product Engineering,Athena,0.0086,TB
2025-01-25,Saturday,Week 4,Month 1,Customer App,Product Engineering,S3,38.6,GB
2025-01-25,Saturday,Week 4,Month 1,Customer App,Data Engineering,Bedrock,29170.0,tokens
2025-01-25,Saturday,Week 4,Month 1,Customer App,Data Engineering,Athena,0.0103,TB
2025-01-25,Saturday,Week 4,Month 1,Customer App,Data Engineering,CloudWatch,43.09,GB
2025-01-25,Saturday,Week 4,Month 1,Customer App,AI Engineering,Redshift,6.15,hours
2025-01-25,Saturday,Week 4,Month 1,Customer App,AI Engineering,Glue,4.93,DPU_hours
2025-01-25,Saturday,Week 4,Month 1,Customer App,AI Engineering,S3,18.09,GB
2025-01-25,Saturday,Week 4,Month 1,Customer App,Platform / Cloud Operations,Redshift,1.61,hours
2025-01-25,Saturday,Week 4,Month 1,Customer App,Platform / Cloud Operations,Athena,0.0021,TB
2025-01-25,Saturday,Week 4,Month 1,Customer App,Platform / Cloud Operations,Bedrock,77686.0,tokens
2025-01-25,Saturday,Week 4,Month 1,Customer App,Business Analytics,Redshift,7.07,hours
2025-01-25,Saturday,Week 4,Month 1,Customer App,Business Analytics,Athena,0.0075,TB
2025-01-25,Saturday,Week 4,Month 1,Customer App,Business Analytics,Bedrock,50790.0,tokens
2025-01-25,Saturday,Week 4,Month 1,Analytics Platform,Product Engineering,S3,36.66,GB
2025-01-25,Saturday,Week 4,Month 1,Analytics Platform,Product Engineering,Redshift,6.24,hours
2025-01-25,Saturday,Week 4,Month 1,Analytics Platform,Product Engineering,CloudWatch,29.89,GB
2025-01-25,Saturday,Week 4,Month 1,Analytics Platform,Data Engineering,Bedrock,34909.0,tokens
2025-01-25,Saturday,Week 4,Month 1,Analytics Platform,Data Engineering,Glue,4.78,DPU_hours
2025-01-25,Saturday,Week 4,Month 1,Analytics Platform,Data Engineering,CloudWatch,26.42,GB
2025-01-25,Saturday,Week 4,Month 1,Analytics Platform,AI Engineering,CloudWatch,40.51,GB
2025-01-25,Saturday,Week 4,Month 1,Analytics Platform,AI Engineering,Athena,0.0063,TB
2025-01-25,Saturday,Week 4,Month 1,Analytics Platform,AI Engineering,Bedrock,29624.0,tokens
2025-01-25,Saturday,Week 4,Month 1,Analytics Platform,Platform / Cloud Operations,EC2,2.07,hours
2025-01-25,Saturday,Week 4,Month 1,Analytics Platform,Platform / Cloud Operations,S3,31.29,GB
2025-01-25,Saturday,Week 4,Month 1,Analytics Platform,Platform / Cloud Operations,CloudWatch,42.45,GB
2025-01-25,Saturday,Week 4,Month 1,Analytics Platform,Business Analytics,EC2,3.49,hours
2025-01-25,Saturday,Week 4,Month 1,Analytics Platform,Business Analytics,S3,20.62,GB
2025-01-25,Saturday,Week 4,Month 1,Analytics Platform,Business Analytics,Redshift,7.69,hours
2025-01-25,Saturday,Week 4,Month 1,AI Assistant,Product Engineering,EC2,1.09,hours
2025-01-25,Saturday,Week 4,Month 1,AI Assistant,Product Engineering,Redshift,4.38,hours
2025-01-25,Saturday,Week 4,Month 1,AI Assistant,Product Engineering,Athena,0.0154,TB
2025-01-25,Saturday,Week 4,Month 1,AI Assistant,Data Engineering,Glue,2.18,DPU_hours
2025-01-25,Saturday,Week 4,Month 1,AI Assistant,Data Engineering,CloudWatch,37.91,GB
2025-01-25,Saturday,Week 4,Month 1,AI Assistant,Data Engineering,Lambda,28121.0,requests
2025-01-25,Saturday,Week 4,Month 1,AI Assistant,AI Engineering,Glue,3.51,DPU_hours
2025-01-25,Saturday,Week 4,Month 1,AI Assistant,AI Engineering,EC2,5.06,hours
2025-01-25,Saturday,Week 4,Month 1,AI Assistant,AI Engineering,Lambda,39883.0,requests
2025-01-25,Saturday,Week 4,Month 1,AI Assistant,Platform / Cloud Operations,Athena,0.0022,TB
2025-01-25,Saturday,Week 4,Month 1,AI Assistant,Platform / Cloud Operations,Bedrock,72197.0,tokens
2025-01-25,Saturday,Week 4,Month 1,AI Assistant,Platform / Cloud Operations,S3,43.24,GB
2025-01-25,Saturday,Week 4,Month 1,AI Assistant,Business Analytics,Bedrock,5357.0,tokens
2025-01-25,Saturday,Week 4,Month 1,AI Assistant,Business Analytics,Athena,0.007,TB
2025-01-25,Saturday,Week 4,Month 1,AI Assistant,Business Analytics,Glue,0.69,DPU_hours
2025-01-25,Saturday,Week 4,Month 1,Internal Data Platform,Product Engineering,CloudWatch,29.07,GB
2025-01-25,Saturday,Week 4,Month 1,Internal Data Platform,Product Engineering,S3,33.57,GB
2025-01-25,Saturday,Week 4,Month 1,Internal Data Platform,Product Engineering,Bedrock,63993.0,tokens
2025-01-25,Saturday,Week 4,Month 1,Internal Data Platform,Data Engineering,Athena,0.0144,TB
2025-01-25,Saturday,Week 4,Month 1,Internal Data Platform,Data Engineering,EC2,4.58,hours
2025-01-25,Saturday,Week 4,Month 1,Internal Data Platform,Data Engineering,Bedrock,54739.0,tokens
2025-01-25,Saturday,Week 4,Month 1,Internal Data Platform,AI Engineering,Athena,0.0028,TB
2025-01-25,Saturday,Week 4,Month 1,Internal Data Platform,AI Engineering,Redshift,3.95,hours
2025-01-25,Saturday,Week 4,Month 1,Internal Data Platform,AI Engineering,Lambda,9706.0,requests
2025-01-25,Saturday,Week 4,Month 1,Internal Data Platform,Platform / Cloud Operations,Bedrock,43981.0,tokens
2025-01-25,Saturday,Week 4,Month 1,Internal Data Platform,Platform / Cloud Operations,S3,10.33,GB
2025-01-25,Saturday,Week 4,Month 1,Internal Data Platform,Platform / Cloud Operations,Glue,1.71,DPU_hours
2025-01-25,Saturday,Week 4,Month 1,Internal Data Platform,Business Analytics,Athena,0.0036,TB
2025-01-25,Saturday,Week 4,Month 1,Internal Data Platform,Business Analytics,Redshift,4.8,hours
2025-01-25,Saturday,Week 4,Month 1,Internal Data Platform,Business Analytics,Lambda,49702.0,requests
2025-01-25,Saturday,Week 4,Month 1,Innovation Lab Projects,Product Engineering,S3,23.64,GB
2025-01-25,Saturday,Week 4,Month 1,Innovation Lab Projects,Product Engineering,Lambda,35767.0,requests
2025-01-25,Saturday,Week 4,Month 1,Innovation Lab Projects,Product Engineering,Bedrock,70451.0,tokens
2025-01-25,Saturday,Week 4,Month 1,Innovation Lab Projects,Data Engineering,Redshift,2.46,hours
2025-01-25,Saturday,Week 4,Month 1,Innovation Lab Projects,Data Engineering,Lambda,9669.0,requests
2025-01-25,Saturday,Week 4,Month 1,Innovation Lab Projects,Data Engineering,CloudWatch,38.6,GB
2025-01-25,Saturday,Week 4,Month 1,Innovation Lab Projects,AI Engineering,CloudWatch,27.92,GB
2025-01-25,Saturday,Week 4,Month 1,Innovation Lab Projects,AI Engineering,Bedrock,83360.0,tokens
2025-01-25,Saturday,Week 4,Month 1,Innovation Lab Projects,AI Engineering,S3,13.27,GB
2025-01-25,Saturday,Week 4,Month 1,Innovation Lab Projects,Platform / Cloud Operations,S3,10.25,GB
2025-01-25,Saturday,Week 4,Month 1,Innovation Lab Projects,Platform / Cloud Operations,Athena,0.017,TB
2025-01-25,Saturday,Week 4,Month 1,Innovation Lab Projects,Platform / Cloud Operations,Lambda,20195.0,requests
2025-01-25,Saturday,Week 4,Month 1,Innovation Lab Projects,Business Analytics,EC2,3.31,hours
2025-01-25,Saturday,Week 4,Month 1,Innovation Lab Projects,Business Analytics,Redshift,4.86,hours
2025-01-25,Saturday,Week 4,Month 1,Innovation Lab Projects,Business Analytics,CloudWatch,25.55,GB
2025-01-26,Sunday,Week 4,Month 1,Customer App,Product Engineering,Glue,3.06,DPU_hours
2025-01-26,Sunday,Week 4,Month 1,Customer App,Product Engineering,EC2,7.32,hours
2025-01-26,Sunday,Week 4,Month 1,Customer App,Product Engineering,CloudWatch,24.04,GB
2025-01-26,Sunday,Week 4,Month 1,Customer App,Data Engineering,Redshift,1.99,hours
2025-01-26,Sunday,Week 4,Month 1,Customer App,Data Engineering,S3,36.82,GB
2025-01-26,Sunday,Week 4,Month 1,Customer App,Data Engineering,Athena,0.0142,TB
2025-01-26,Sunday,Week 4,Month 1,Customer App,AI Engineering,Glue,2.71,DPU_hours
2025-01-26,Sunday,Week 4,Month 1,Customer App,AI Engineering,S3,22.39,GB
2025-01-26,Sunday,Week 4,Month 1,Customer App,AI Engineering,Redshift,2.73,hours
2025-01-26,Sunday,Week 4,Month 1,Customer App,Platform / Cloud Operations,Athena,0.019,TB
2025-01-26,Sunday,Week 4,Month 1,Customer App,Platform / Cloud Operations,S3,24.18,GB
2025-01-26,Sunday,Week 4,Month 1,Customer App,Platform / Cloud Operations,Redshift,6.12,hours
2025-01-26,Sunday,Week 4,Month 1,Customer App,Business Analytics,EC2,2.85,hours
2025-01-26,Sunday,Week 4,Month 1,Customer App,Business Analytics,CloudWatch,46.75,GB
2025-01-26,Sunday,Week 4,Month 1,Customer App,Business Analytics,Glue,1.86,DPU_hours
2025-01-26,Sunday,Week 4,Month 1,Analytics Platform,Product Engineering,Athena,0.0031,TB
2025-01-26,Sunday,Week 4,Month 1,Analytics Platform,Product Engineering,Glue,0.72,DPU_hours
2025-01-26,Sunday,Week 4,Month 1,Analytics Platform,Product Engineering,EC2,3.99,hours
2025-01-26,Sunday,Week 4,Month 1,Analytics Platform,Data Engineering,Bedrock,40394.0,tokens
2025-01-26,Sunday,Week 4,Month 1,Analytics Platform,Data Engineering,Athena,0.0087,TB
2025-01-26,Sunday,Week 4,Month 1,Analytics Platform,Data Engineering,S3,35.79,GB
2025-01-26,Sunday,Week 4,Month 1,Analytics Platform,AI Engineering,EC2,2.76,hours
2025-01-26,Sunday,Week 4,Month 1,Analytics Platform,AI Engineering,Lambda,3094.0,requests
2025-01-26,Sunday,Week 4,Month 1,Analytics Platform,AI Engineering,S3,29.81,GB
2025-01-26,Sunday,Week 4,Month 1,Analytics Platform,Platform / Cloud Operations,Lambda,42879.0,requests
2025-01-26,Sunday,Week 4,Month 1,Analytics Platform,Platform / Cloud Operations,EC2,7.0,hours
2025-01-26,Sunday,Week 4,Month 1,Analytics Platform,Platform / Cloud Operations,S3,32.94,GB
2025-01-26,Sunday,Week 4,Month 1,Analytics Platform,Business Analytics,Athena,0.0112,TB
2025-01-26,Sunday,Week 4,Month 1,Analytics Platform,Business Analytics,Bedrock,56424.0,tokens
2025-01-26,Sunday,Week 4,Month 1,Analytics Platform,Business Analytics,Redshift,4.18,hours
2025-01-26,Sunday,Week 4,Month 1,AI Assistant,Product Engineering,EC2,6.02,hours
2025-01-26,Sunday,Week 4,Month 1,AI Assistant,Product Engineering,Glue,4.26,DPU_hours
2025-01-26,Sunday,Week 4,Month 1,AI Assistant,Product Engineering,S3,12.74,GB
2025-01-26,Sunday,Week 4,Month 1,AI Assistant,Data Engineering,Glue,1.77,DPU_hours
2025-01-26,Sunday,Week 4,Month 1,AI Assistant,Data Engineering,Athena,0.0095,TB
2025-01-26,Sunday,Week 4,Month 1,AI Assistant,Data Engineering,Bedrock,37140.0,tokens
2025-01-26,Sunday,Week 4,Month 1,AI Assistant,AI Engineering,Lambda,41317.0,requests
2025-01-26,Sunday,Week 4,Month 1,AI Assistant,AI Engineering,CloudWatch,7.57,GB
2025-01-26,Sunday,Week 4,Month 1,AI Assistant,AI Engineering,EC2,1.01,hours
2025-01-26,Sunday,Week 4,Month 1,AI Assistant,Platform / Cloud Operations,EC2,1.0,hours
2025-01-26,Sunday,Week 4,Month 1,AI Assistant,Platform / Cloud Operations,CloudWatch,29.41,GB
2025-01-26,Sunday,Week 4,Month 1,AI Assistant,Platform / Cloud Operations,Athena,0.0071,TB
2025-01-26,Sunday,Week 4,Month 1,AI Assistant,Business Analytics,CloudWatch,40.1,GB
2025-01-26,Sunday,Week 4,Month 1,AI Assistant,Business Analytics,Athena,0.0129,TB
2025-01-26,Sunday,Week 4,Month 1,AI Assistant,Business Analytics,EC2,1.76,hours
2025-01-26,Sunday,Week 4,Month 1,Internal Data Platform,Product Engineering,EC2,4.5,hours
2025-01-26,Sunday,Week 4,Month 1,Internal Data Platform,Product Engineering,Glue,3.47,DPU_hours
2025-01-26,Sunday,Week 4,Month 1,Internal Data Platform,Product Engineering,Redshift,2.63,hours
2025-01-26,Sunday,Week 4,Month 1,Internal Data Platform,Data Engineering,Athena,0.0085,TB
2025-01-26,Sunday,Week 4,Month 1,Internal Data Platform,Data Engineering,EC2,7.45,hours
2025-01-26,Sunday,Week 4,Month 1,Internal Data Platform,Data Engineering,Lambda,2585.0,requests
2025-01-26,Sunday,Week 4,Month 1,Internal Data Platform,AI Engineering,Lambda,29468.0,requests
2025-01-26,Sunday,Week 4,Month 1,Internal Data Platform,AI Engineering,S3,43.91,GB
2025-01-26,Sunday,Week 4,Month 1,Internal Data Platform,AI Engineering,Redshift,5.54,hours
2025-01-26,Sunday,Week 4,Month 1,Internal Data Platform,Platform / Cloud Operations,EC2,3.59,hours
2025-01-26,Sunday,Week 4,Month 1,Internal Data Platform,Platform / Cloud Operations,Athena,0.0077,TB
2025-01-26,Sunday,Week 4,Month 1,Internal Data Platform,Platform / Cloud Operations,CloudWatch,45.6,GB
2025-01-26,Sunday,Week 4,Month 1,Internal Data Platform,Business Analytics,Redshift,5.29,hours
2025-01-26,Sunday,Week 4,Month 1,Internal Data Platform,Business Analytics,Lambda,2320.0,requests
2025-01-26,Sunday,Week 4,Month 1,Internal Data Platform,Business Analytics,EC2,1.23,hours
2025-01-26,Sunday,Week 4,Month 1,Innovation Lab Projects,Product Engineering,Bedrock,14533.0,tokens
2025-01-26,Sunday,Week 4,Month 1,Innovation Lab Projects,Product Engineering,S3,32.73,GB
2025-01-26,Sunday,Week 4,Month 1,Innovation Lab Projects,Product Engineering,Redshift,7.51,hours
2025-01-26,Sunday,Week 4,Month 1,Innovation Lab Projects,Data Engineering,Redshift,7.53,hours
2025-01-26,Sunday,Week 4,Month 1,Innovation Lab Projects,Data Engineering,EC2,7.72,hours
2025-01-26,Sunday,Week 4,Month 1,Innovation Lab Projects,Data Engineering,S3,26.47,GB
2025-01-26,Sunday,Week 4,Month 1,Innovation Lab Projects,AI Engineering,CloudWatch,26.83,GB
2025-01-26,Sunday,Week 4,Month 1,Innovation Lab Projects,AI Engineering,S3,39.1,GB
2025-01-26,Sunday,Week 4,Month 1,Innovation Lab Projects,AI Engineering,Glue,4.57,DPU_hours
2025-01-26,Sunday,Week 4,Month 1,Innovation Lab Projects,Platform / Cloud Operations,Lambda,30153.0,requests
2025-01-26,Sunday,Week 4,Month 1,Innovation Lab Projects,Platform / Cloud Operations,Athena,0.006,TB
2025-01-26,Sunday,Week 4,Month 1,Innovation Lab Projects,Platform / Cloud Operations,Redshift,5.14,hours
2025-01-26,Sunday,Week 4,Month 1,Innovation Lab Projects,Business Analytics,Bedrock,94698.0,tokens
2025-01-26,Sunday,Week 4,Month 1,Innovation Lab Projects,Business Analytics,Athena,0.0034,TB
2025-01-26,Sunday,Week 4,Month 1,Innovation Lab Projects,Business Analytics,S3,31.36,GB
2025-01-27,Monday,Week 4,Month 1,Customer App,Product Engineering,EC2,6.8,hours
2025-01-27,Monday,Week 4,Month 1,Customer App,Product Engineering,Bedrock,24233.0,tokens
2025-01-27,Monday,Week 4,Month 1,Customer App,Product Engineering,Lambda,6027.0,requests
2025-01-27,Monday,Week 4,Month 1,Customer App,Data Engineering,S3,15.55,GB
2025-01-27,Monday,Week 4,Month 1,Customer App,Data Engineering,EC2,2.94,hours
2025-01-27,Monday,Week 4,Month 1,Customer App,Data Engineering,Redshift,7.66,hours
2025-01-27,Monday,Week 4,Month 1,Customer App,AI Engineering,Athena,0.0161,TB
2025-01-27,Monday,Week 4,Month 1,Customer App,AI Engineering,Glue,1.82,DPU_hours
2025-01-27,Monday,Week 4,Month 1,Customer App,AI Engineering,S3,28.98,GB
2025-01-27,Monday,Week 4,Month 1,Customer App,Platform / Cloud Operations,Bedrock,17693.0,tokens
2025-01-27,Monday,Week 4,Month 1,Customer App,Platform / Cloud Operations,Lambda,27511.0,requests
2025-01-27,Monday,Week 4,Month 1,Customer App,Platform / Cloud Operations,CloudWatch,48.46,GB
2025-01-27,Monday,Week 4,Month 1,Customer App,Business Analytics,S3,18.12,GB
2025-01-27,Monday,Week 4,Month 1,Customer App,Business Analytics,Redshift,3.62,hours
2025-01-27,Monday,Week 4,Month 1,Customer App,Business Analytics,CloudWatch,16.09,GB
2025-01-27,Monday,Week 4,Month 1,Analytics Platform,Product Engineering,Bedrock,45011.0,tokens
2025-01-27,Monday,Week 4,Month 1,Analytics Platform,Product Engineering,S3,34.6,GB
2025-01-27,Monday,Week 4,Month 1,Analytics Platform,Product Engineering,CloudWatch,39.99,GB
2025-01-27,Monday,Week 4,Month 1,Analytics Platform,Data Engineering,CloudWatch,47.86,GB
2025-01-27,Monday,Week 4,Month 1,Analytics Platform,Data Engineering,S3,9.14,GB
2025-01-27,Monday,Week 4,Month 1,Analytics Platform,Data Engineering,Bedrock,44493.0,tokens
2025-01-27,Monday,Week 4,Month 1,Analytics Platform,AI Engineering,EC2,5.03,hours
2025-01-27,Monday,Week 4,Month 1,Analytics Platform,AI Engineering,Redshift,2.99,hours
2025-01-27,Monday,Week 4,Month 1,Analytics Platform,AI Engineering,Bedrock,68622.0,tokens
2025-01-27,Monday,Week 4,Month 1,Analytics Platform,Platform / Cloud Operations,Athena,0.0157,TB
2025-01-27,Monday,Week 4,Month 1,Analytics Platform,Platform / Cloud Operations,Lambda,5672.0,requests
2025-01-27,Monday,Week 4,Month 1,Analytics Platform,Platform / Cloud Operations,CloudWatch,17.89,GB
2025-01-27,Monday,Week 4,Month 1,Analytics Platform,Business Analytics,Redshift,7.18,hours
2025-01-27,Monday,Week 4,Month 1,Analytics Platform,Business Analytics,CloudWatch,46.59,GB
2025-01-27,Monday,Week 4,Month 1,Analytics Platform,Business Analytics,EC2,4.76,hours
2025-01-27,Monday,Week 4,Month 1,AI Assistant,Product Engineering,Redshift,5.2,hours
2025-01-27,Monday,Week 4,Month 1,AI Assistant,Product Engineering,EC2,3.01,hours
2025-01-27,Monday,Week 4,Month 1,AI Assistant,Product Engineering,Athena,0.0142,TB
2025-01-27,Monday,Week 4,Month 1,AI Assistant,Data Engineering,Glue,0.89,DPU_hours
2025-01-27,Monday,Week 4,Month 1,AI Assistant,Data Engineering,CloudWatch,35.16,GB
2025-01-27,Monday,Week 4,Month 1,AI Assistant,Data Engineering,Redshift,3.12,hours
2025-01-27,Monday,Week 4,Month 1,AI Assistant,AI Engineering,Redshift,6.08,hours
2025-01-27,Monday,Week 4,Month 1,AI Assistant,AI Engineering,Bedrock,93861.0,tokens
2025-01-27,Monday,Week 4,Month 1,AI Assistant,AI Engineering,Athena,0.0048,TB
2025-01-27,Monday,Week 4,Month 1,AI Assistant,Platform / Cloud Operations,Bedrock,8398.0,tokens
2025-01-27,Monday,Week 4,Month 1,AI Assistant,Platform / Cloud Operations,EC2,2.9,hours
2025-01-27,Monday,Week 4,Month 1,AI Assistant,Platform / Cloud Operations,CloudWatch,13.16,GB
2025-01-27,Monday,Week 4,Month 1,AI Assistant,Business Analytics,S3,47.18,GB
2025-01-27,Monday,Week 4,Month 1,AI Assistant,Business Analytics,CloudWatch,7.46,GB
2025-01-27,Monday,Week 4,Month 1,AI Assistant,Business Analytics,Bedrock,66981.0,tokens
2025-01-27,Monday,Week 4,Month 1,Internal Data Platform,Product Engineering,Redshift,5.84,hours
2025-01-27,Monday,Week 4,Month 1,Internal Data Platform,Product Engineering,CloudWatch,35.08,GB
2025-01-27,Monday,Week 4,Month 1,Internal Data Platform,Product Engineering,S3,11.26,GB
2025-01-27,Monday,Week 4,Month 1,Internal Data Platform,Data Engineering,Bedrock,63361.0,tokens
