date,day,week,month,product,division,Actual Cost,Date,Day,Week,Month,Product,Division,Allocated Budget ($),Actual Cost ($),Variance ($),Variance %,Target Overage vs Budget %,Variance Recomputed,Variance % Recomputed
2025-01-14,Tuesday,Week 2,Month 1,Customer App,Data Engineering,196.98010000000002,2025-01-14,Tuesday,Week 2,Month 1,Customer App,Data Engineering,188.5,196.98,8.48,4.5,4.5,8.480100000000022,4.49872679045094
2025-01-14,Tuesday,Week 2,Month 1,Customer App,Platform / Cloud Operations,27.65,2025-01-14,Tuesday,Week 2,Month 1,Customer App,Platform / Cloud Operations,26.33,27.65,1.32,5.0,5.0,1.3200000000000003,5.013292821876188
2025-01-14,Tuesday,Week 2,Month 1,Customer App,Product Engineering,2.1266702,2025-01-14,Tuesday,Week 2,Month 1,Customer App,Product Engineering,2.04,2.13,0.08,4.0,4.0,0.08667019999999992,4.248539215686271
2025-01-14,Tuesday,Week 2,Month 1,Innovation Lab Projects,AI Engineering,16.994104999999998,2025-01-14,Tuesday,Week 2,Month 1,Innovation Lab Projects,AI Engineering,14.97,16.99,2.02,13.5,13.5,2.024104999999997,13.521075484301917
2025-01-14,Tuesday,Week 2,Month 1,Innovation Lab Projects,Business Analytics,16.8992,2025-01-14,Tuesday,Week 2,Month 1,Innovation Lab Projects,Business Analytics,15.16,16.9,1.74,11.5,11.5,1.7392000000000003,11.472295514511876
2025-01-14,Tuesday,Week 2,Month 1,Innovation Lab Projects,Data Engineering,32.541,2025-01-14,Tuesday,Week 2,Month 1,Innovation Lab Projects,Data Engineering,28.93,32.54,3.62,12.5,12.5,3.610999999999997,12.481852748012434
2025-01-14,Tuesday,Week 2,Month 1,Innovation Lab Projects,Platform / Cloud Operations,128.78560000000002,2025-01-14,Tuesday,Week 2,Month 1,Innovation Lab Projects,Platform / Cloud Operations,113.97,128.79,14.82,13.0,13.0,14.815600000000018,12.999561288058276
2025-01-14,Tuesday,Week 2,Month 1,Innovation Lab Projects,Product Engineering,81.9158,2025-01-14,Tuesday,Week 2,Month 1,Innovation Lab Projects,Product Engineering,73.14,81.92,8.78,12.0,12.0,8.775800000000004,11.998632759092157
2025-01-14,Tuesday,Week 2,Month 1,Internal Data Platform,AI Engineering,4.4205000000000005,2025-01-14,Tuesday,Week 2,Month 1,Internal Data Platform,AI Engineering,4.07,4.42,0.35,8.5,8.5,0.35050000000000026,8.611793611793619
2025-01-14,Tuesday,Week 2,Month 1,Internal Data Platform,Business Analytics,1.6058899999999998,2025-01-14,Tuesday,Week 2,Month 1,Internal Data Platform,Business Analytics,1.51,1.61,0.1,6.5,6.5,0.09588999999999981,6.350331125827802
2025-01-14,Tuesday,Week 2,Month 1,Internal Data Platform,Data Engineering,2.85391,2025-01-14,Tuesday,Week 2,Month 1,Internal Data Platform,Data Engineering,2.65,2.85,0.2,7.5,7.5,0.20391000000000004,7.694716981132077
2025-01-14,Tuesday,Week 2,Month 1,Internal Data Platform,Platform / Cloud Operations,26.91734,2025-01-14,Tuesday,Week 2,Month 1,Internal Data Platform,Platform / Cloud Operations,24.92,26.92,1.99,8.0,8.0,1.9973399999999977,8.015008025682173
2025-01-14,Tuesday,Week 2,Month 1,Internal Data Platform,Product Engineering,151.2268,2025-01-14,Tuesday,Week 2,Month 1,Internal Data Platform,Product Engineering,141.33,151.23,9.89,7.0,7.0,9.896799999999985,7.002617986273249
2025-01-15,Wednesday,Week 3,Month 1,AI Assistant,AI Engineering,22.708199999999998,2025-01-15,Wednesday,Week 3,Month 1,AI Assistant,AI Engineering,20.37,22.71,2.34,11.5,11.5,2.338199999999997,11.478645066273916
2025-01-15,Wednesday,Week 3,Month 1,AI Assistant,Business Analytics,20.0332,2025-01-15,Wednesday,Week 3,Month 1,AI Assistant,Business Analytics,18.3,20.03,1.74,9.5,9.5,1.7332,9.47103825136612
2025-01-15,Wednesday,Week 3,Month 1,AI Assistant,Data Engineering,5.88006,2025-01-15,Wednesday,Week 3,Month 1,AI Assistant,Data Engineering,5.32,5.88,0.56,10.5,10.5,0.56006,10.527443609022557
2025-01-15,Wednesday,Week 3,Month 1,AI Assistant,Platform / Cloud Operations,9.0286,2025-01-15,Wednesday,Week 3,Month 1,AI Assistant,Platform / Cloud Operations,8.13,9.03,0.89,11.0,11.0,0.8986000000000001,11.052890528905289
2025-01-15,Wednesday,Week 3,Month 1,AI Assistant,Product Engineering,0.70933,2025-01-15,Wednesday,Week 3,Month 1,AI Assistant,Product Engineering,0.64,0.71,0.06,10.0,10.0,0.06933,10.8328125
2025-01-15,Wednesday,Week 3,Month 1,Analytics Platform,AI Engineering,18.4692346,2025-01-15,Wednesday,Week 3,Month 1,Analytics Platform,AI Engineering,17.26,18.47,1.21,7.0,7.0,1.2092345999999985,7.005994206257232
2025-01-15,Wednesday,Week 3,Month 1,Analytics Platform,Business Analytics,193.96242999999998,2025-01-15,Wednesday,Week 3,Month 1,Analytics Platform,Business Analytics,184.73,193.96,9.24,5.0,5.0,9.232429999999994,4.997796784496289
2025-01-15,Wednesday,Week 3,Month 1,Analytics Platform,Data Engineering,124.88954,2025-01-15,Wednesday,Week 3,Month 1,Analytics Platform,Data Engineering,117.82,124.89,7.07,6.0,6.0,7.0695400000000035,6.000288575793586
2025-01-15,Wednesday,Week 3,Month 1,Analytics Platform,Platform / Cloud Operations,19.89515,2025-01-15,Wednesday,Week 3,Month 1,Analytics Platform,Platform / Cloud Operations,18.68,19.9,1.21,6.5,6.5,1.2151500000000013,6.505085653104932
2025-01-15,Wednesday,Week 3,Month 1,Analytics Platform,Product Engineering,26.7448,2025-01-15,Wednesday,Week 3,Month 1,Analytics Platform,Product Engineering,25.35,26.74,1.39,5.5,5.5,1.3948,5.502169625246548
2025-01-15,Wednesday,Week 3,Month 1,Customer App,AI Engineering,0.6582587999999999,2025-01-15,Wednesday,Week 3,Month 1,Customer App,AI Engineering,0.62,0.66,0.03,5.5,5.5,0.038258799999999926,6.170774193548375
2025-01-15,Wednesday,Week 3,Month 1,Customer App,Business Analytics,197.92520000000002,2025-01-15,Wednesday,Week 3,Month 1,Customer App,Business Analytics,191.23,197.93,6.69,3.5,3.5,6.695200000000028,3.501124300580468
2025-01-15,Wednesday,Week 3,Month 1,Customer App,Data Engineering,24.020400000000002,2025-01-15,Wednesday,Week 3,Month 1,Customer App,Data Engineering,22.99,24.02,1.03,4.5,4.5,1.0304000000000038,4.48194867333625
2025-01-15,Wednesday,Week 3,Month 1,Customer App,Platform / Cloud Operations,3.22177,2025-01-15,Wednesday,Week 3,Month 1,Customer App,Platform / Cloud Operations,3.07,3.22,0.15,5.0,5.0,0.15176999999999996,4.943648208469054
2025-01-15,Wednesday,Week 3,Month 1,Customer App,Product Engineering,1.0712785999999999,2025-01-15,Wednesday,Week 3,Month 1,Customer App,Product Engineering,1.03,1.07,0.04,4.0,4.0,0.04127859999999983,4.007631067961149
2025-01-15,Wednesday,Week 3,Month 1,Innovation Lab Projects,AI Engineering,24.3273662,2025-01-15,Wednesday,Week 3,Month 1,Innovation Lab Projects,AI Engineering,21.43,24.33,2.89,13.5,13.5,2.8973662000000004,13.520140923938406
2025-01-15,Wednesday,Week 3,Month 1,Innovation Lab Projects,Business Analytics,1.7914576,2025-01-15,Wednesday,Week 3,Month 1,Innovation Lab Projects,Business Analytics,1.61,1.79,0.18,11.5,11.5,0.18145759999999989,11.27065838509316
2025-01-15,Wednesday,Week 3,Month 1,Innovation Lab Projects,Data Engineering,168.0625402,2025-01-15,Wednesday,Week 3,Month 1,Innovation Lab Projects,Data Engineering,149.39,168.06,18.67,12.5,12.5,18.672540200000014,12.499190173371723
2025-01-15,Wednesday,Week 3,Month 1,Innovation Lab Projects,Platform / Cloud Operations,62.52515,2025-01-15,Wednesday,Week 3,Month 1,Innovation Lab Projects,Platform / Cloud Operations,55.33,62.53,7.19,13.0,13.0,7.195149999999998,13.004066510030722
2025-01-15,Wednesday,Week 3,Month 1,Innovation Lab Projects,Product Engineering,2.6667,2025-01-15,Wednesday,Week 3,Month 1,Innovation Lab Projects,Product Engineering,2.38,2.67,0.29,12.0,12.0,0.2867000000000002,12.046218487394967
2025-01-15,Wednesday,Week 3,Month 1,Internal Data Platform,AI Engineering,22.647980999999998,2025-01-15,Wednesday,Week 3,Month 1,Internal Data Platform,AI Engineering,20.87,22.65,1.77,8.5,8.5,1.777980999999997,8.519314805941528
2025-01-15,Wednesday,Week 3,Month 1,Internal Data Platform,Business Analytics,6.274859999999999,2025-01-15,Wednesday,Week 3,Month 1,Internal Data Platform,Business Analytics,5.89,6.27,0.38,6.5,6.5,0.38485999999999976,6.534125636672322
2025-01-15,Wednesday,Week 3,Month 1,Internal Data Platform,Data Engineering,132.30349999999999,2025-01-15,Wednesday,Week 3,Month 1,Internal Data Platform,Data Engineering,123.07,132.3,9.23,7.5,7.5,9.233499999999992,7.502640773543506
2025-01-15,Wednesday,Week 3,Month 1,Internal Data Platform,Platform / Cloud Operations,11.177488199999999,2025-01-15,Wednesday,Week 3,Month 1,Internal Data Platform,Platform / Cloud Operations,10.35,11.18,0.83,8.0,8.0,0.8274881999999995,7.995055072463764
2025-01-15,Wednesday,Week 3,Month 1,Internal Data Platform,Product Engineering,4.2114096000000005,2025-01-15,Wednesday,Week 3,Month 1,Internal Data Platform,Product Engineering,3.94,4.21,0.28,7.0,7.0,0.2714096000000006,6.888568527918797
2025-01-16,Thursday,Week 3,Month 1,AI Assistant,AI Engineering,16.5122,2025-01-16,Thursday,Week 3,Month 1,AI Assistant,AI Engineering,14.81,16.51,1.7,11.5,11.5,1.7021999999999995,11.493585415259956
2025-01-16,Thursday,Week 3,Month 1,AI Assistant,Business Analytics,74.82901,2025-01-16,Thursday,Week 3,Month 1,AI Assistant,Business Analytics,68.34,74.83,6.49,9.5,9.5,6.489009999999993,9.49518583552823
2025-01-16,Thursday,Week 3,Month 1,AI Assistant,Data Engineering,71.21067,2025-01-16,Thursday,Week 3,Month 1,AI Assistant,Data Engineering,64.44,71.21,6.77,10.5,10.5,6.7706699999999955,10.506936685288634
2025-01-16,Thursday,Week 3,Month 1,AI Assistant,Platform / Cloud Operations,49.84078,2025-01-16,Thursday,Week 3,Month 1,AI Assistant,Platform / Cloud Operations,44.9,49.84,4.94,11.0,11.0,4.940780000000004,11.003964365256133
2025-01-16,Thursday,Week 3,Month 1,AI Assistant,Product Engineering,7.048,2025-01-16,Thursday,Week 3,Month 1,AI Assistant,Product Engineering,6.41,7.05,0.64,10.0,10.0,0.6379999999999999,9.953198127925116
2025-01-16,Thursday,Week 3,Month 1,Analytics Platform,AI Engineering,3.6732199999999997,2025-01-16,Thursday,Week 3,Month 1,Analytics Platform,AI Engineering,3.43,3.67,0.24,7.0,7.0,0.24321999999999955,7.09096209912535
2025-01-16,Thursday,Week 3,Month 1,Analytics Platform,Business Analytics,166.7164,2025-01-16,Thursday,Week 3,Month 1,Analytics Platform,Business Analytics,158.78,166.72,7.94,5.0,5.0,7.936399999999992,4.998362514170545
2025-01-16,Thursday,Week 3,Month 1,Analytics Platform,Data Engineering,1.0346799999999998,2025-01-16,Thursday,Week 3,Month 1,Analytics Platform,Data Engineering,0.98,1.03,0.06,6.0,6.0,0.05467999999999984,5.579591836734678
2025-01-16,Thursday,Week 3,Month 1,Analytics Platform,Platform / Cloud Operations,15.6866,2025-01-16,Thursday,Week 3,Month 1,Analytics Platform,Platform / Cloud Operations,14.73,15.69,0.96,6.5,6.5,0.9565999999999999,6.494229463679564
2025-01-16,Thursday,Week 3,Month 1,Analytics Platform,Product Engineering,11.6543,2025-01-16,Thursday,Week 3,Month 1,Analytics Platform,Product Engineering,11.05,11.65,0.61,5.5,5.5,0.6042999999999985,5.468778280542972
2025-01-16,Thursday,Week 3,Month 1,Customer App,AI Engineering,15.723568000000002,2025-01-16,Thursday,Week 3,Month 1,Customer App,AI Engineering,14.9,15.72,0.82,5.5,5.5,0.8235680000000016,5.52730201342283
2025-01-16,Thursday,Week 3,Month 1,Customer App,Business Analytics,8.895199999999999,2025-01-16,Thursday,Week 3,Month 1,Customer App,Business Analytics,8.59,8.9,0.3,3.5,3.5,0.30519999999999925,3.552968568102436
2025-01-16,Thursday,Week 3,Month 1,Customer App,Data Engineering,7.66932,2025-01-16,Thursday,Week 3,Month 1,Customer App,Data Engineering,7.34,7.67,0.33,4.5,4.5,0.32932000000000006,4.4866485013623985
2025-01-16,Thursday,Week 3,Month 1,Customer App,Platform / Cloud Operations,1.5734594,2025-01-16,Thursday,Week 3,Month 1,Customer App,Platform / Cloud Operations,1.5,1.57,0.07,5.0,5.0,0.07345939999999995,4.89729333333333
2025-01-16,Thursday,Week 3,Month 1,Customer App,Product Engineering,129.4852,2025-01-16,Thursday,Week 3,Month 1,Customer App,Product Engineering,124.51,129.49,4.98,4.0,4.0,4.975199999999987,3.9958236286241964
2025-01-16,Thursday,Week 3,Month 1,Innovation Lab Projects,AI Engineering,130.4811972,2025-01-16,Thursday,Week 3,Month 1,Innovation Lab Projects,AI Engineering,114.96,130.48,15.52,13.5,13.5,15.521197200000003,13.501389352818375
2025-01-16,Thursday,Week 3,Month 1,Innovation Lab Projects,Business Analytics,17.76942,2025-01-16,Thursday,Week 3,Month 1,Innovation Lab Projects,Business Analytics,15.94,17.77,1.83,11.5,11.5,1.8294200000000007,11.47691342534505
2025-01-16,Thursday,Week 3,Month 1,Innovation Lab Projects,Data Engineering,12.830729999999999,2025-01-16,Thursday,Week 3,Month 1,Innovation Lab Projects,Data Engineering,11.41,12.83,1.43,12.5,12.5,1.420729999999999,12.45162138475021
2025-01-16,Thursday,Week 3,Month 1,Innovation Lab Projects,Platform / Cloud Operations,188.03024000000002,2025-01-16,Thursday,Week 3,Month 1,Innovation Lab Projects,Platform / Cloud Operations,166.4,188.03,21.63,13.0,13.0,21.630240000000015,12.998942307692316
2025-01-16,Thursday,Week 3,Month 1,Innovation Lab Projects,Product Engineering,0.8199538000000001,2025-01-16,Thursday,Week 3,Month 1,Innovation Lab Projects,Product Engineering,0.73,0.82,0.09,12.0,12.0,0.08995380000000008,12.322438356164394
2025-01-16,Thursday,Week 3,Month 1,Internal Data Platform,AI Engineering,4.85893,2025-01-16,Thursday,Week 3,Month 1,Internal Data Platform,AI Engineering,4.48,4.86,0.38,8.5,8.5,0.37892999999999954,8.458258928571418
2025-01-16,Thursday,Week 3,Month 1,Internal Data Platform,Business Analytics,4.8237272,2025-01-16,Thursday,Week 3,Month 1,Internal Data Platform,Business Analytics,4.53,4.82,0.29,6.5,6.5,0.2937272000000002,6.48404415011038
2025-01-16,Thursday,Week 3,Month 1,Internal Data Platform,Data Engineering,33.151019999999995,2025-01-16,Thursday,Week 3,Month 1,Internal Data Platform,Data Engineering,30.84,33.15,2.31,7.5,7.5,2.3110199999999956,7.493579766536951
2025-01-16,Thursday,Week 3,Month 1,Internal Data Platform,Platform / Cloud Operations,169.517,2025-01-16,Thursday,Week 3,Month 1,Internal Data Platform,Platform / Cloud Operations,156.96,169.52,12.56,8.0,8.0,12.556999999999988,8.000127420998973
2025-01-16,Thursday,Week 3,Month 1,Internal Data Platform,Product Engineering,33.0412,2025-01-16,Thursday,Week 3,Month 1,Internal Data Platform,Product Engineering,30.88,33.04,2.16,7.0,7.0,2.1612000000000045,6.99870466321245
2025-01-17,Friday,Week 3,Month 1,AI Assistant,AI Engineering,8.1009204,2025-01-17,Friday,Week 3,Month 1,AI Assistant,AI Engineering,7.27,8.1,0.84,11.5,11.5,0.8309204000000001,11.429441540577718
2025-01-17,Friday,Week 3,Month 1,AI Assistant,Business Analytics,59.15584,2025-01-17,Friday,Week 3,Month 1,AI Assistant,Business Analytics,54.02,59.16,5.13,9.5,9.5,5.135839999999995,9.507293594964818
2025-01-17,Friday,Week 3,Month 1,AI Assistant,Data Engineering,6.1253,2025-01-17,Friday,Week 3,Month 1,AI Assistant,Data Engineering,5.54,6.13,0.58,10.5,10.5,0.5853000000000002,10.564981949458486
2025-01-17,Friday,Week 3,Month 1,AI Assistant,Platform / Cloud Operations,5.1121,2025-01-17,Friday,Week 3,Month 1,AI Assistant,Platform / Cloud Operations,4.61,5.11,0.51,11.0,11.0,0.5020999999999995,10.891540130151833
2025-01-17,Friday,Week 3,Month 1,AI Assistant,Product Engineering,2.6464499999999997,2025-01-17,Friday,Week 3,Month 1,AI Assistant,Product Engineering,2.41,2.65,0.24,10.0,10.0,0.2364499999999996,9.811203319502058
2025-01-17,Friday,Week 3,Month 1,Analytics Platform,AI Engineering,1.3091796,2025-01-17,Friday,Week 3,Month 1,Analytics Platform,AI Engineering,1.22,1.31,0.09,7.0,7.0,0.08917960000000003,7.309803278688527
2025-01-17,Friday,Week 3,Month 1,Analytics Platform,Business Analytics,1.6636199999999999,2025-01-17,Friday,Week 3,Month 1,Analytics Platform,Business Analytics,1.58,1.66,0.08,5.0,5.0,0.0836199999999998,5.292405063291127
2025-01-17,Friday,Week 3,Month 1,Analytics Platform,Data Engineering,88.05915540000001,2025-01-17,Friday,Week 3,Month 1,Analytics Platform,Data Engineering,83.07,88.06,4.98,6.0,6.0,4.989155400000016,6.005965330444223
2025-01-17,Friday,Week 3,Month 1,Analytics Platform,Platform / Cloud Operations,2.94077,2025-01-17,Friday,Week 3,Month 1,Analytics Platform,Platform / Cloud Operations,2.76,2.94,0.18,6.5,6.5,0.18077000000000032,6.549637681159433
2025-01-17,Friday,Week 3,Month 1,Analytics Platform,Product Engineering,20.0904,2025-01-17,Friday,Week 3,Month 1,Analytics Platform,Product Engineering,19.04,20.09,1.05,5.5,5.5,1.0503999999999998,5.516806722689075
2025-01-17,Friday,Week 3,Month 1,Customer App,AI Engineering,78.8902,2025-01-17,Friday,Week 3,Month 1,Customer App,AI Engineering,74.78,78.89,4.11,5.5,5.5,4.110199999999992,5.496389408932859
2025-01-17,Friday,Week 3,Month 1,Customer App,Business Analytics,191.65070400000002,2025-01-17,Friday,Week 3,Month 1,Customer App,Business Analytics,185.17,191.65,6.48,3.5,3.5,6.480704000000031,3.4998671491062434
2025-01-17,Friday,Week 3,Month 1,Customer App,Data Engineering,4.898149999999999,2025-01-17,Friday,Week 3,Month 1,Customer App,Data Engineering,4.69,4.9,0.21,4.5,4.5,0.20814999999999895,4.438166311300617
2025-01-17,Friday,Week 3,Month 1,Customer App,Platform / Cloud Operations,200.9524,2025-01-17,Friday,Week 3,Month 1,Customer App,Platform / Cloud Operations,191.38,200.95,9.57,5.0,5.0,9.572400000000016,5.00177657017453
2025-01-17,Friday,Week 3,Month 1,Customer App,Product Engineering,4.543340000000001,2025-01-17,Friday,Week 3,Month 1,Customer App,Product Engineering,4.37,4.54,0.17,4.0,4.0,0.1733400000000005,3.9665903890160297
2025-01-17,Friday,Week 3,Month 1,Innovation Lab Projects,AI Engineering,149.022,2025-01-17,Friday,Week 3,Month 1,Innovation Lab Projects,AI Engineering,131.3,149.02,17.73,13.5,13.5,17.72199999999998,13.497334348819482
2025-01-17,Friday,Week 3,Month 1,Innovation Lab Projects,Business Analytics,99.10684739999999,2025-01-17,Friday,Week 3,Month 1,Innovation Lab Projects,Business Analytics,88.89,99.11,10.22,11.5,11.5,10.216847399999992,11.493809652379335
2025-01-17,Friday,Week 3,Month 1,Innovation Lab Projects,Data Engineering,4.7584,2025-01-17,Friday,Week 3,Month 1,Innovation Lab Projects,Data Engineering,4.23,4.76,0.53,12.5,12.5,0.5283999999999995,12.4917257683215
2025-01-17,Friday,Week 3,Month 1,Innovation Lab Projects,Platform / Cloud Operations,125.99298,2025-01-17,Friday,Week 3,Month 1,Innovation Lab Projects,Platform / Cloud Operations,111.5,125.99,14.49,13.0,13.0,14.492980000000003,12.998188340807177
2025-01-17,Friday,Week 3,Month 1,Innovation Lab Projects,Product Engineering,145.2956,2025-01-17,Friday,Week 3,Month 1,Innovation Lab Projects,Product Engineering,129.73,145.3,15.57,12.0,12.0,15.565600000000018,11.998458336545147
2025-01-17,Friday,Week 3,Month 1,Internal Data Platform,AI Engineering,0.5598814,2025-01-17,Friday,Week 3,Month 1,Internal Data Platform,AI Engineering,0.52,0.56,0.04,8.5,8.5,0.039881399999999956,7.669499999999991
2025-01-17,Friday,Week 3,Month 1,Internal Data Platform,Business Analytics,85.26774,2025-01-17,Friday,Week 3,Month 1,Internal Data Platform,Business Analytics,80.06,85.27,5.2,6.5,6.5,5.207740000000001,6.504796402697978
2025-01-17,Friday,Week 3,Month 1,Internal Data Platform,Data Engineering,81.0044,2025-01-17,Friday,Week 3,Month 1,Internal Data Platform,Data Engineering,75.35,81.0,5.65,7.5,7.5,5.65440000000001,7.504180491041819
2025-01-17,Friday,Week 3,Month 1,Internal Data Platform,Platform / Cloud Operations,2.82768,2025-01-17,Friday,Week 3,Month 1,Internal Data Platform,Platform / Cloud Operations,2.62,2.83,0.21,8.0,8.0,0.20767999999999986,7.926717557251902
2025-01-17,Friday,Week 3,Month 1,Internal Data Platform,Product Engineering,188.21643,2025-01-17,Friday,Week 3,Month 1,Internal Data Platform,Product Engineering,175.9,188.22,12.31,7.0,7.0,12.316429999999997,7.0019499715747555
2025-01-18,Saturday,Week 3,Month 1,AI Assistant,AI Engineering,8.691120000000002,2025-01-18,Saturday,Week 3,Month 1,AI Assistant,AI Engineering,7.79,8.69,0.9,11.5,11.5,0.9011200000000015,11.5676508344031
